352659580,2409,64834,2435,59660,2459,46633,2465,42106,2521,31730,2598,29477,1999,19748,1997,12292,1825,10583,1652,5806
358085112,2404,68039,2418,61236,2440,47632,2437,43125,2521,31730,2598,29477,1999,19748,1997,12292,1825,10583,1652,5806
363510644,2436,70537,2419,62517,2442,48393,2447,44015,2521,31730,2598,29477,1999,19748,1997,12292,1825,10583,1652,5806
368936176,2421,72676,2426,63446,2445,49221,2452,45000,2522,31718,2598,29477,1999,19748,1997,12292,1825,10583,1652,5806
374361708,2378,74882,2398,64515,2434,50026,2439,45809,2522,31718,2598,29477,1999,19748,1997,12292,1825,10583,1652,5806
379787240,2437,77234,2412,65396,2439,50866,2444,45893,2522,31718,2598,29477,1999,19748,1997,12292,1825,10583,1652,5806
385212772,2391,80703,2408,66412,2434,51978,2444,45893,2522,31718,2598,29477,1999,19748,1997,12292,1825,10583,1652,5806
390638304,2614,86008,2405,69114,2457,54162,2452,45784,2524,31478,2596,29450,1995,19719,1997,12292,1825,10583,1652,5806
396063836,2575,89802,2402,72641,2416,57965,2431,45790,2510,31483,2582,29400,1977,19687,1997,12292,1825,10583,1652,5806
401489368,2437,48712,2435,48707,2435,48707,2494,37457,2544,30948,2582,29400,1977,19687,1997,12292,1825,10583,1652,5806
406914900,2443,49145,2443,49136,2443,49136,2494,37457,2544,30948,2582,29400,1977,19687,1997,12292,1825,10583,1652,5806
412340432,2427,49591,2427,49589,2427,49589,2494,37457,2544,30948,2582,29400,1977,19687,1997,12292,1825,10583,1652,5806
417765964,2433,49968,2433,49963,2433,49963,2494,37457,2544,30948,2582,29400,1977,19687,1997,12292,1825,10583,1652,5806
423191496,2434,50474,2427,50423,2427,50423,2494,37457,2544,30948,2582,29400,1977,19687,1997,12292,1825,10583,1652,5806
428617028,2426,50424,2426,50424,2426,50424,2493,37458,2543,30949,2578,29404,1972,19692,1992,12297,1825,10583,1652,5806
434042560,2414,50436,2414,50436,2414,50436,2481,37470,2531,30961,2566,29416,1960,19704,1992,12297,1825,10583,1652,5806
439468092,2412,50438,2412,50438,2412,50438,2479,37472,2529,30963,2564,29418,1959,19705,1992,12297,1825,10583,1652,5806
444893624,2412,50438,2412,50438,2412,50438,2479,37472,2529,30963,2564,29418,1959,19705,1992,12297,1825,10583,1652,5806
450319156,2412,50438,2412,50438,2412,50438,2479,37472,2529,30963,2564,29418,1959,19705,1992,12297,1825,10583,1652,5806
455744688,2412,50438,2412,50438,2412,50438,2479,37472,2529,30963,2564,29418,1959,19705,1992,12297,1825,10583,1652,5806
461170220,2393,50480,2393,50480,2393,50480,2460,37514,2529,30963,2564,29418,1959,19705,1992,12297,1825,10583,1652,5806
466595752,2383,50490,2383,50490,2383,50490,2450,37524,2529,30963,2564,29418,1959,19705,1992,12297,1825,10583,1652,5806
472021284,2372,50404,2373,50399,2372,50394,2446,37360,2511,30969,2548,29444,1965,19629,1995,12282,1825,10583,1652,5806
477446816,2366,50451,2366,50451,2368,50424,2442,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
482872348,2369,50561,2369,50561,2373,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
488297880,2373,50728,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
493723412,2370,50761,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
499148944,2370,50759,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
504574476,2370,50761,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
510000008,2370,50759,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
515425540,2370,50759,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
520851072,2370,50759,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
526276604,2370,50761,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
531702136,2370,50759,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
537127668,2370,50761,2370,50662,2374,50424,2444,37393,2509,31012,2547,29485,1957,19659,1990,12301,1825,10583,1652,5806
542553200,2003,5632,1954,4333,1954,4333,1954,4333,1954,4333,1954,4333,1947,4324,1947,4324,1945,4314,1903,4033
